year,team1,team2,team1_score,team2_score,team1_win,AdjOE_1,AdjOE_2,AdjOE_diff,AdjDE_1,AdjDE_2,AdjDE_diff,Adj T._1,Adj T._2,Adj T._diff
2010,West Virginia,Duke,57,78,0,116.7,119.1,-2.3999999999999915,92.4,88.0,4.400000000000006,63.7,67.2,-3.5
2010,Butler,Duke,59,61,0,109.2,119.1,-9.899999999999991,90.6,88.0,2.5999999999999943,65.1,67.2,-2.1000000000000085
2011,UAB,Clemson,52,70,0,107.8,108.2,-0.4000000000000057,95.6,90.9,4.699999999999989,63.0,64.6,-1.5999999999999943
2011,NC Asheville,Arkansas Little Rock,81,77,1,98.4,99.3,-0.8999999999999915,99.0,104.6,-5.599999999999994,69.6,65.4,4.199999999999989
2011,Virginia Commonwealth,Southern California,59,46,1,108.8,107.0,1.7999999999999972,100.6,92.8,7.799999999999997,66.9,63.4,3.500000000000007
2011,Texas San Antonio,Alabama St.,70,61,1,101.1,90.1,11.0,104.8,105.6,-0.7999999999999972,68.1,64.9,3.1999999999999886
2011,Morehead St.,Louisville,62,61,1,103.7,111.4,-7.700000000000003,98.8,89.7,9.099999999999994,64.7,68.0,-3.299999999999997
2011,Richmond,Vanderbilt,69,66,1,110.2,114.4,-4.200000000000003,95.7,96.3,-0.5999999999999943,63.9,68.1,-4.199999999999996
2011,Penn St.,Temple,64,66,0,111.2,107.9,3.299999999999997,96.7,92.2,4.5,60.9,65.8,-4.899999999999999
2011,Northern Colorado,San Diego St.,50,68,0,104.8,112.3,-7.5,101.1,89.9,11.199999999999989,67.7,63.9,3.8000000000000043
2011,Bucknell,Connecticut,52,81,0,103.9,113.8,-9.899999999999991,96.7,93.9,2.799999999999997,66.1,66.2,-0.10000000000000853
2011,Missouri,Cincinnati,63,78,0,112.5,108.8,3.700000000000003,95.8,90.4,5.3999999999999915,72.1,64.5,7.599999999999994
2011,Princeton,Kentucky,57,59,0,105.6,118.4,-12.800000000000011,97.5,92.2,5.299999999999997,64.2,66.9,-2.700000000000003
2011,Old Dominion,Butler,58,60,0,107.7,111.6,-3.8999999999999915,95.0,96.5,-1.5,61.7,64.9,-3.200000000000003
2011,UC Santa Barbara,Florida,51,79,0,102.2,113.3,-11.099999999999994,99.3,94.1,5.200000000000003,65.7,63.9,1.8000000000000043
2011,Wofford,Brigham Young,66,74,0,110.7,116.7,-6.0,102.9,94.2,8.700000000000003,64.7,71.4,-6.700000000000003
2011,Belmont,Wisconsin,58,72,0,110.8,121.6,-10.799999999999997,93.2,95.5,-2.299999999999997,69.4,57.9,11.500000000000007
2011,Michigan St.,UCLA,76,78,0,108.0,106.9,1.0999999999999943,93.4,93.3,0.10000000000000853,66.4,66.5,-0.09999999999999432
2011,Gonzaga,St. John's,86,71,1,109.2,110.1,-0.8999999999999915,92.9,93.0,-0.09999999999999432,68.2,67.0,1.2000000000000028
2011,Utah St.,Kansas St.,68,73,0,109.3,108.9,0.3999999999999915,90.7,90.9,-0.20000000000000284,63.3,68.4,-5.1000000000000085
2011,Clemson,West Virginia,76,84,0,108.2,113.3,-5.099999999999994,90.9,93.3,-2.3999999999999915,64.6,63.5,1.0999999999999943
2011,NC Asheville,Pittsburgh,51,74,0,98.4,119.0,-20.599999999999994,99.0,92.5,6.5,69.6,63.8,5.799999999999997
2011,Akron,Notre Dame,56,69,0,101.4,121.8,-20.39999999999999,98.6,96.2,2.3999999999999915,67.1,64.6,2.5
2011,Florida St.,Texas A&M,57,50,1,101.2,107.9,-6.700000000000003,87.1,94.7,-7.6000000000000085,69.6,62.9,6.699999999999996
2011,Boston University,Kansas,53,72,0,101.7,120.0,-18.299999999999997,103.4,89.4,14.0,63.9,69.7,-5.800000000000004
2011,St. Peter's,Purdue,43,65,0,93.6,113.7,-20.10000000000001,91.5,89.8,1.7000000000000028,65.1,67.1,-2.0
2011,Illinois,Nevada Las Vegas,73,62,1,113.4,109.6,3.8000000000000114,91.5,90.7,0.7999999999999972,66.9,68.1,-1.1999999999999886
2011,Oakland,Texas,81,85,0,115.6,113.7,1.8999999999999915,103.1,87.7,15.399999999999991,72.8,67.0,5.799999999999997
2011,Tennessee,Michigan,45,75,0,109.1,109.9,-0.8000000000000114,93.8,94.2,-0.4000000000000057,67.2,62.8,4.400000000000006
2011,Memphis,Arizona,75,77,0,103.6,115.7,-12.100000000000009,96.3,95.7,0.5999999999999943,69.1,66.5,2.5999999999999943
2011,Hampton,Duke,45,87,0,93.0,118.3,-25.299999999999997,97.2,88.9,8.299999999999997,67.2,70.2,-3.0
2011,Villanova,George Mason,57,61,0,114.2,111.3,2.9000000000000057,95.6,94.9,0.6999999999999886,66.6,66.0,0.5999999999999943
2011,Long Island,North Carolina,87,102,0,106.3,110.2,-3.9000000000000057,102.7,89.1,13.600000000000009,74.6,71.7,2.8999999999999915
2011,Marquette,Xavier,66,55,1,115.3,111.2,4.099999999999994,97.2,96.3,0.9000000000000057,67.9,66.1,1.8000000000000114
2011,Georgia,Washington,65,68,0,108.3,116.9,-8.600000000000009,94.0,94.7,-0.7000000000000028,64.9,72.2,-7.299999999999997
2011,Indiana St.,Syracuse,60,77,0,102.1,113.5,-11.400000000000006,95.6,91.9,3.6999999999999886,66.2,66.5,-0.29999999999999716
2011,Virginia Commonwealth,Georgetown,74,56,1,108.8,113.7,-4.900000000000006,100.6,95.3,5.299999999999997,66.9,65.2,1.7000000000000028
2011,Texas San Antonio,Ohio St.,46,75,0,101.1,123.2,-22.10000000000001,104.8,90.0,14.799999999999997,68.1,65.6,2.5
2011,Morehead St.,Richmond,48,65,0,103.7,110.2,-6.5,98.8,95.7,3.0999999999999943,64.7,63.9,0.8000000000000043
2011,Connecticut,Cincinnati,69,58,1,113.8,108.8,5.0,93.9,90.4,3.5,66.2,64.5,1.7000000000000028
2011,Temple,San Diego St.,64,71,0,107.9,112.3,-4.3999999999999915,92.2,89.9,2.299999999999997,65.8,63.9,1.8999999999999986
2011,West Virginia,Kentucky,63,71,0,113.3,118.4,-5.1000000000000085,93.3,92.2,1.0999999999999943,63.5,66.9,-3.4000000000000057
2011,Butler,Pittsburgh,71,70,1,111.6,119.0,-7.400000000000006,96.5,92.5,4.0,64.9,63.8,1.1000000000000085
2011,Brigham Young,Gonzaga,89,67,1,116.7,109.2,7.5,94.2,92.9,1.2999999999999972,71.4,68.2,3.200000000000003
2011,UCLA,Florida,65,73,0,106.9,113.3,-6.3999999999999915,93.3,94.1,-0.7999999999999972,66.5,63.9,2.6000000000000014
2011,Wisconsin,Kansas St.,70,65,1,121.6,108.9,12.699999999999989,95.5,90.9,4.599999999999994,57.9,68.4,-10.500000000000007
2011,Virginia Commonwealth,Purdue,94,76,1,108.8,113.7,-4.900000000000006,100.6,89.8,10.799999999999997,66.9,67.1,-0.19999999999998863
2011,Illinois,Kansas,59,73,0,113.4,120.0,-6.599999999999994,91.5,89.4,2.0999999999999943,66.9,69.7,-2.799999999999997
2011,Florida St.,Notre Dame,71,57,1,101.2,121.8,-20.599999999999994,87.1,96.2,-9.100000000000009,69.6,64.6,5.0
2011,Arizona,Texas,70,69,1,115.7,113.7,2.0,95.7,87.7,8.0,66.5,67.0,-0.5
2011,Michigan,Duke,71,73,0,109.9,118.3,-8.399999999999991,94.2,88.9,5.299999999999997,62.8,70.2,-7.400000000000006
2011,Marquette,Syracuse,66,62,1,115.3,113.5,1.7999999999999972,97.2,91.9,5.299999999999997,67.9,66.5,1.4000000000000057
2011,George Mason,Ohio St.,66,98,0,111.3,123.2,-11.900000000000006,94.9,90.0,4.900000000000006,66.0,65.6,0.4000000000000057
2011,Washington,North Carolina,83,86,0,116.9,110.2,6.700000000000003,94.7,89.1,5.6000000000000085,72.2,71.7,0.5
2011,Connecticut,San Diego St.,74,67,1,113.8,112.3,1.5,93.9,89.9,4.0,66.2,63.9,2.3000000000000043
2011,Brigham Young,Florida,74,83,0,116.7,113.3,3.4000000000000057,94.2,94.1,0.10000000000000853,71.4,63.9,7.500000000000007
2011,Butler,Wisconsin,61,54,1,111.6,121.6,-10.0,96.5,95.5,1.0,64.9,57.9,7.000000000000007
2011,Arizona,Duke,93,77,1,115.7,118.3,-2.5999999999999943,95.7,88.9,6.799999999999997,66.5,70.2,-3.700000000000003
2011,Virginia Commonwealth,Florida St.,72,71,1,108.8,101.2,7.599999999999994,100.6,87.1,13.5,66.9,69.6,-2.6999999999999886
2011,Richmond,Kansas,57,77,0,110.2,120.0,-9.799999999999997,95.7,89.4,6.299999999999997,63.9,69.7,-5.800000000000004
2011,Marquette,North Carolina,63,81,0,115.3,110.2,5.099999999999994,97.2,89.1,8.100000000000009,67.9,71.7,-3.799999999999997
2011,Kentucky,Ohio St.,62,60,1,118.4,123.2,-4.799999999999997,92.2,90.0,2.200000000000003,66.9,65.6,1.3000000000000114
2011,Florida,Butler,71,74,0,113.3,111.6,1.7000000000000028,94.1,96.5,-2.4000000000000057,63.9,64.9,-1.000000000000007
2011,Arizona,Connecticut,63,65,0,115.7,113.8,1.9000000000000057,95.7,93.9,1.7999999999999972,66.5,66.2,0.29999999999999716
2011,Kentucky,North Carolina,76,69,1,118.4,110.2,8.200000000000003,92.2,89.1,3.1000000000000085,66.9,71.7,-4.799999999999997
2011,Virginia Commonwealth,Kansas,71,61,1,108.8,120.0,-11.200000000000003,100.6,89.4,11.199999999999989,66.9,69.7,-2.799999999999997
2011,Kentucky,Connecticut,55,56,0,118.4,113.8,4.6000000000000085,92.2,93.9,-1.7000000000000028,66.9,66.2,0.7000000000000028
2011,Virginia Commonwealth,Butler,62,70,0,108.8,111.6,-2.799999999999997,100.6,96.5,4.099999999999994,66.9,64.9,2.0
2011,Butler,Connecticut,41,53,0,111.6,113.8,-2.200000000000003,96.5,93.9,2.5999999999999943,64.9,66.2,-1.2999999999999972
2012,Western Kentucky,Mississippi Valley St.,59,58,1,96.5,95.7,0.7999999999999972,99.6,105.0,-5.400000000000006,68.6,69.9,-1.3000000000000114
2012,Iona,Brigham Young,72,78,0,113.6,105.4,8.199999999999989,102.1,92.5,9.599999999999994,70.9,72.7,-1.7999999999999972
2012,Lamar,Vermont,59,71,0,104.2,102.5,1.7000000000000028,99.9,100.0,-0.09999999999999432,67.5,63.5,4.0
2012,South Florida,California,65,54,1,101.4,109.8,-8.399999999999991,90.9,92.0,-1.0999999999999943,59.8,66.8,-7.0
2012,Virginia Commonwealth,Wichita St.,62,59,1,106.1,115.9,-9.800000000000011,93.0,92.6,0.4000000000000057,66.1,66.8,-0.7000000000000028
2012,South Dakota St.,Baylor,60,68,0,111.7,114.4,-2.700000000000003,100.7,93.6,7.1000000000000085,66.3,66.7,-0.4000000000000057
2012,Connecticut,Iowa St.,64,77,0,110.3,111.2,-0.9000000000000057,94.3,95.3,-1.0,64.2,67.2,-3.0
2012,New Mexico St.,Indiana,66,79,0,106.1,119.1,-13.0,97.4,96.5,0.9000000000000057,71.1,67.8,3.299999999999997
2012,Colorado,Nevada Las Vegas,68,64,1,104.2,109.3,-5.099999999999994,94.2,92.3,1.9000000000000057,65.9,69.9,-4.0
2012,Colorado St.,Murray St.,41,58,0,111.8,108.1,3.700000000000003,102.8,94.8,8.0,64.7,66.1,-1.3999999999999915
2012,Davidson,Louisville,62,69,0,110.9,103.7,7.200000000000003,99.0,85.9,13.099999999999994,68.4,67.5,0.9000000000000057
2012,Long Beach St.,New Mexico,68,75,0,108.2,109.1,-0.8999999999999915,95.7,89.9,5.799999999999997,67.2,66.8,0.4000000000000057
2012,Southern Mississippi,Kansas St.,64,70,0,110.2,107.9,2.299999999999997,98.7,91.5,7.200000000000003,64.7,67.5,-2.799999999999997
2012,Montana,Wisconsin,49,73,0,100.8,110.6,-9.799999999999997,94.6,87.4,7.199999999999989,65.7,58.8,6.900000000000006
2012,NC Asheville,Syracuse,65,72,0,107.2,115.4,-8.200000000000003,104.4,90.1,14.300000000000011,69.6,66.2,3.3999999999999915
2012,Harvard,Vanderbilt,70,79,0,106.9,113.9,-7.0,92.6,92.7,-0.10000000000000853,61.2,65.9,-4.700000000000003
2012,West Virginia,Gonzaga,54,77,0,110.9,110.6,0.30000000000001137,95.5,94.3,1.2000000000000028,65.5,66.2,-0.7000000000000028
2012,Loyola MD,Ohio St.,59,78,0,102.3,115.5,-13.200000000000003,99.0,85.5,13.5,64.5,68.1,-3.5999999999999943
2012,Western Kentucky,Kentucky,66,81,0,96.5,119.7,-23.200000000000003,99.6,88.5,11.099999999999994,68.6,66.1,2.5
2012,Brigham Young,Marquette,68,88,0,105.4,110.9,-5.5,92.5,91.9,0.5999999999999943,72.7,71.1,1.6000000000000085
2012,Lehigh,Duke,75,70,1,106.7,117.1,-10.399999999999991,98.8,95.3,3.5,68.7,68.3,0.4000000000000057
2012,Alabama,Creighton,57,58,0,105.0,118.4,-13.400000000000006,88.1,101.8,-13.700000000000003,63.1,67.4,-4.300000000000004
2012,Xavier,Notre Dame,67,63,1,106.3,108.0,-1.7000000000000028,94.7,96.3,-1.5999999999999943,67.9,62.2,5.700000000000003
2012,Virginia,Florida,45,71,0,104.3,120.5,-16.200000000000003,87.6,98.1,-10.5,60.4,65.6,-5.199999999999996
2012,Norfolk St.,Missouri,86,84,1,97.8,124.0,-26.200000000000003,99.9,96.6,3.3000000000000114,68.0,66.7,1.2999999999999972
2012,St. Mary's,Purdue,69,72,0,112.0,115.0,-3.0,97.7,98.0,-0.29999999999999716,64.5,65.5,-1.0
2012,Detroit,Kansas,50,65,0,106.4,114.7,-8.299999999999997,102.6,88.1,14.5,67.9,67.9,0.0
2012,St. Louis,Memphis,61,54,1,111.0,112.6,-1.5999999999999943,89.6,92.1,-2.5,62.4,68.4,-6.000000000000007
2012,Long Island,Michigan St.,67,89,0,107.0,112.7,-5.700000000000003,105.8,86.7,19.099999999999994,74.3,66.1,8.200000000000003
2012,North Carolina St.,San Diego St.,79,65,1,111.4,104.9,6.5,96.9,94.2,2.700000000000003,68.1,66.6,1.5
2012,Belmont,Georgetown,59,74,0,115.2,110.3,4.900000000000006,98.6,89.5,9.099999999999994,68.1,63.4,4.699999999999996
2012,Texas,Cincinnati,59,65,0,110.9,108.7,2.200000000000003,96.2,92.2,4.0,65.7,64.2,1.5
2012,St. Bonaventure,Florida St.,63,66,0,108.8,106.5,2.299999999999997,96.1,88.1,8.0,64.5,67.7,-3.200000000000003
2012,Ohio,Michigan,65,60,1,104.2,113.4,-9.200000000000003,93.4,95.0,-1.5999999999999943,67.3,61.8,5.5
2012,Vermont,North Carolina,58,77,0,102.5,115.8,-13.299999999999997,100.0,89.6,10.400000000000006,63.5,72.7,-9.200000000000003
2012,South Florida,Temple,58,44,1,101.4,113.0,-11.599999999999994,90.9,96.2,-5.299999999999997,59.8,67.3,-7.5
2012,Colorado,Baylor,63,80,0,104.2,114.4,-10.200000000000003,94.2,93.6,0.6000000000000085,65.9,66.7,-0.7999999999999972
2012,Virginia Commonwealth,Indiana,61,63,0,106.1,119.1,-13.0,93.0,96.5,-3.5,66.1,67.8,-1.7000000000000028
2012,Iowa St.,Kentucky,71,87,0,111.2,119.7,-8.5,95.3,88.5,6.799999999999997,67.2,66.1,1.1000000000000085
2012,New Mexico,Louisville,56,59,0,109.1,103.7,5.3999999999999915,89.9,85.9,4.0,66.8,67.5,-0.7000000000000028
2012,Murray St.,Marquette,53,62,0,108.1,110.9,-2.8000000000000114,94.8,91.9,2.8999999999999915,66.1,71.1,-5.0
2012,Gonzaga,Ohio St.,66,73,0,110.6,115.5,-4.900000000000006,94.3,85.5,8.799999999999997,66.2,68.1,-1.8999999999999915
2012,Kansas St.,Syracuse,59,75,0,107.9,115.4,-7.5,91.5,90.1,1.4000000000000057,67.5,66.2,1.2999999999999972
2012,Vanderbilt,Wisconsin,57,60,0,113.9,110.6,3.3000000000000114,92.7,87.4,5.299999999999997,65.9,58.8,7.1000000000000085
2012,Lehigh,Xavier,58,70,0,106.7,106.3,0.4000000000000057,98.8,94.7,4.099999999999994,68.7,67.9,0.7999999999999972
2012,St. Louis,Michigan St.,61,65,0,111.0,112.7,-1.7000000000000028,89.6,86.7,2.8999999999999915,62.4,66.1,-3.6999999999999957
2012,Norfolk St.,Florida,50,84,0,97.8,120.5,-22.700000000000003,99.9,98.1,1.8000000000000114,68.0,65.6,2.4000000000000057
2012,Cincinnati,Florida St.,62,56,1,108.7,106.5,2.200000000000003,92.2,88.1,4.1000000000000085,64.2,67.7,-3.5
2012,North Carolina St.,Georgetown,66,63,1,111.4,110.3,1.1000000000000085,96.9,89.5,7.400000000000006,68.1,63.4,4.699999999999996
2012,Creighton,North Carolina,73,87,0,118.4,115.8,2.6000000000000085,101.8,89.6,12.200000000000003,67.4,72.7,-5.299999999999997
2012,Ohio,South Florida,62,56,1,104.2,101.4,2.799999999999997,93.4,90.9,2.5,67.3,59.8,7.5
2012,Purdue,Kansas,60,63,0,115.0,114.7,0.29999999999999716,98.0,88.1,9.900000000000006,65.5,67.9,-2.4000000000000057
2012,Wisconsin,Syracuse,63,64,0,110.6,115.4,-4.800000000000011,87.4,90.1,-2.6999999999999886,58.8,66.2,-7.400000000000006
2012,Florida,Marquette,68,58,1,120.5,110.9,9.599999999999994,98.1,91.9,6.199999999999989,65.6,71.1,-5.5
2012,Louisville,Michigan St.,57,44,1,103.7,112.7,-9.0,85.9,86.7,-0.7999999999999972,67.5,66.1,1.4000000000000057
2012,Cincinnati,Ohio St.,66,81,0,108.7,115.5,-6.799999999999997,92.2,85.5,6.700000000000003,64.2,68.1,-3.8999999999999915
2012,Indiana,Kentucky,90,102,0,119.1,119.7,-0.6000000000000085,96.5,88.5,8.0,67.8,66.1,1.7000000000000028
2012,Xavier,Baylor,70,75,0,106.3,114.4,-8.100000000000009,94.7,93.6,1.1000000000000085,67.9,66.7,1.2000000000000028
2012,North Carolina St.,Kansas,57,60,0,111.4,114.7,-3.299999999999997,96.9,88.1,8.800000000000011,68.1,67.9,0.19999999999998863
2012,Ohio,North Carolina,65,73,0,104.2,115.8,-11.599999999999994,93.4,89.6,3.8000000000000114,67.3,72.7,-5.400000000000006
2012,Ohio St.,Syracuse,77,70,1,115.5,115.4,0.09999999999999432,85.5,90.1,-4.599999999999994,68.1,66.2,1.8999999999999915
2012,Louisville,Florida,72,68,1,103.7,120.5,-16.799999999999997,85.9,98.1,-12.199999999999989,67.5,65.6,1.9000000000000057
2012,Kansas,North Carolina,80,67,1,114.7,115.8,-1.0999999999999943,88.1,89.6,-1.5,67.9,72.7,-4.799999999999997
2012,Baylor,Kentucky,70,82,0,114.4,119.7,-5.299999999999997,93.6,88.5,5.099999999999994,66.7,66.1,0.6000000000000085
2012,Ohio St.,Kansas,62,64,0,115.5,114.7,0.7999999999999972,85.5,88.1,-2.5999999999999943,68.1,67.9,0.19999999999998863
2012,Louisville,Kentucky,61,69,0,103.7,119.7,-16.0,85.9,88.5,-2.5999999999999943,67.5,66.1,1.4000000000000057
2012,Kansas,Kentucky,59,67,0,114.7,119.7,-5.0,88.1,88.5,-0.4000000000000057,67.9,66.1,1.8000000000000114
2013,North Carolina A&T,Liberty,73,72,1,91.0,98.3,-7.299999999999997,96.0,108.3,-12.299999999999997,66.9,65.8,1.1000000000000085
2013,St. Mary's,Middle Tennessee,67,54,1,115.0,105.2,9.799999999999997,96.6,90.4,6.199999999999989,65.2,65.0,0.20000000000000284
2013,Long Island,James Madison,55,68,0,108.5,98.1,10.400000000000006,111.6,99.8,11.799999999999997,69.5,64.5,5.0
2013,Boise St.,La Salle,71,80,0,111.4,109.8,1.6000000000000085,97.1,95.5,1.5999999999999943,66.4,66.6,-0.19999999999998863
2013,Akron,Virginia Commonwealth,42,88,0,105.4,113.4,-8.0,93.8,92.0,1.7999999999999972,66.6,68.3,-1.7000000000000028
2013,South Dakota St.,Michigan,56,71,0,110.0,120.4,-10.400000000000006,104.2,95.0,9.200000000000003,64.1,64.8,-0.7000000000000028
2013,Wichita St.,Pittsburgh,73,55,1,107.8,114.1,-6.299999999999997,91.6,91.3,0.29999999999999716,64.8,60.0,4.799999999999997
2013,Belmont,Arizona,64,81,0,108.9,113.0,-4.099999999999994,94.9,92.4,2.5,67.4,67.0,0.4000000000000057
2013,Southern,Gonzaga,58,64,0,96.1,119.4,-23.30000000000001,97.5,90.3,7.200000000000003,65.1,65.2,-0.10000000000000853
2013,Harvard,New Mexico,68,62,1,106.0,106.4,-0.4000000000000057,100.1,90.6,9.5,64.9,65.5,-0.5999999999999943
2013,Bucknell,Butler,56,68,0,105.6,109.4,-3.8000000000000114,93.2,93.7,-0.5,63.3,64.4,-1.1000000000000085
2013,Davidson,Marquette,58,59,0,110.8,113.3,-2.5,99.5,94.1,5.400000000000006,65.4,64.9,0.5
2013,Montana,Syracuse,34,81,0,103.2,113.4,-10.200000000000003,101.9,89.9,12.0,63.8,65.7,-1.9000000000000057
2013,California,Nevada Las Vegas,64,61,1,105.6,105.6,0.0,93.7,89.0,4.700000000000003,66.4,69.3,-2.8999999999999915
2013,Valparaiso,Michigan St.,54,65,0,107.8,110.4,-2.6000000000000085,97.7,89.1,8.600000000000009,65.8,64.6,1.2000000000000028
2013,Missouri,Colorado St.,72,84,0,112.9,115.5,-2.5999999999999943,95.2,97.4,-2.200000000000003,67.6,64.8,2.799999999999997
2013,Oregon,Oklahoma St.,68,55,1,103.8,107.9,-4.1000000000000085,89.2,88.4,0.7999999999999972,69.2,67.3,1.9000000000000057
2013,New Mexico St.,St. Louis,44,64,0,103.3,107.9,-4.6000000000000085,95.4,88.6,6.800000000000011,65.2,64.7,0.5
2013,St. Mary's,Memphis,52,54,0,115.0,107.3,7.700000000000003,96.6,90.8,5.799999999999997,65.2,69.5,-4.299999999999997
2013,North Carolina A&T,Louisville,48,79,0,91.0,112.6,-21.599999999999994,96.0,83.5,12.5,66.9,67.5,-0.5999999999999943
2013,Albany,Duke,61,73,0,101.1,118.0,-16.900000000000006,99.6,91.3,8.299999999999997,63.3,68.1,-4.799999999999997
2013,Oklahoma,San Diego St.,55,70,0,109.5,105.5,4.0,95.1,88.7,6.3999999999999915,66.9,67.0,-0.09999999999999432
2013,Florida Gulf Coast,Georgetown,78,68,1,101.9,106.8,-4.8999999999999915,97.4,84.6,12.800000000000011,68.9,62.1,6.800000000000004
2013,Villanova,North Carolina,71,78,0,105.0,110.7,-5.700000000000003,91.2,93.5,-2.299999999999997,67.8,71.4,-3.6000000000000085
2013,Minnesota,UCLA,83,63,1,112.7,110.9,1.7999999999999972,92.0,95.0,-3.0,64.0,69.5,-5.5
2013,Northwestern St.,Florida,47,79,0,105.0,117.6,-12.599999999999994,102.0,85.6,16.400000000000006,73.2,62.7,10.5
2013,Western Kentucky,Kansas,57,64,0,99.5,112.3,-12.799999999999997,100.6,86.0,14.599999999999994,66.0,67.7,-1.7000000000000028
2013,Iona,Ohio St.,70,95,0,113.8,113.4,0.3999999999999915,105.0,89.3,15.700000000000003,71.0,65.0,6.0
2013,Iowa St.,Notre Dame,76,58,1,115.5,114.5,1.0,98.5,96.3,2.200000000000003,69.6,61.6,7.999999999999993
2013,Mississippi,Wisconsin,57,46,1,109.7,108.4,1.2999999999999972,95.9,85.7,10.200000000000003,71.1,62.1,8.999999999999993
2013,Temple,North Carolina St.,76,72,1,110.0,115.6,-5.599999999999994,97.5,98.1,-0.5999999999999943,67.1,68.2,-1.1000000000000085
2013,Colorado,Illinois,49,57,0,105.8,110.1,-4.299999999999997,91.0,94.0,-3.0,65.6,66.4,-0.8000000000000114
2013,Pacific,Miami FL,49,78,0,105.7,110.9,-5.200000000000003,101.0,90.0,11.0,63.3,63.2,0.09999999999999432
2013,Cincinnati,Creighton,63,67,0,105.1,118.0,-12.900000000000006,88.1,95.5,-7.400000000000006,65.5,65.3,0.20000000000000284
2013,La Salle,Kansas St.,63,61,1,109.8,112.1,-2.299999999999997,95.5,93.7,1.7999999999999972,66.6,63.2,3.3999999999999915
2013,James Madison,Indiana,62,83,0,98.1,122.5,-24.400000000000006,99.8,89.9,9.899999999999991,64.5,68.1,-3.5999999999999943
2013,Oregon,St. Louis,74,57,1,103.8,107.9,-4.1000000000000085,89.2,88.6,0.6000000000000085,69.2,64.7,4.5
2013,California,Syracuse,60,66,0,105.6,113.4,-7.800000000000011,93.7,89.9,3.799999999999997,66.4,65.7,0.7000000000000028
2013,Harvard,Arizona,51,74,0,106.0,113.0,-7.0,100.1,92.4,7.699999999999989,64.9,67.0,-2.0999999999999943
2013,Wichita St.,Gonzaga,76,70,1,107.8,119.4,-11.600000000000009,91.6,90.3,1.2999999999999972,64.8,65.2,-0.4000000000000057
2013,Virginia Commonwealth,Michigan,53,78,0,113.4,120.4,-7.0,92.0,95.0,-3.0,68.3,64.8,3.5
2013,Butler,Marquette,72,74,0,109.4,113.3,-3.8999999999999915,93.7,94.1,-0.3999999999999915,64.4,64.9,-0.5
2013,Colorado St.,Louisville,56,82,0,115.5,112.6,2.9000000000000057,97.4,83.5,13.900000000000006,64.8,67.5,-2.700000000000003
2013,Memphis,Michigan St.,48,70,0,107.3,110.4,-3.1000000000000085,90.8,89.1,1.7000000000000028,69.5,64.6,4.900000000000006
2013,La Salle,Mississippi,76,74,1,109.8,109.7,0.09999999999999432,95.5,95.9,-0.4000000000000057,66.6,71.1,-4.5
2013,North Carolina,Kansas,58,70,0,110.7,112.3,-1.5999999999999943,93.5,86.0,7.5,71.4,67.7,3.700000000000003
2013,Creighton,Duke,50,66,0,118.0,118.0,0.0,95.5,91.3,4.200000000000003,65.3,68.1,-2.799999999999997
2013,Florida Gulf Coast,San Diego St.,81,71,1,101.9,105.5,-3.5999999999999943,97.4,88.7,8.700000000000003,68.9,67.0,1.9000000000000057
2013,Iowa St.,Ohio St.,75,78,0,115.5,113.4,2.0999999999999943,98.5,89.3,9.200000000000003,69.6,65.0,4.599999999999994
2013,Minnesota,Florida,64,78,0,112.7,117.6,-4.8999999999999915,92.0,85.6,6.400000000000006,64.0,62.7,1.2999999999999972
2013,Temple,Indiana,52,58,0,110.0,122.5,-12.5,97.5,89.9,7.599999999999994,67.1,68.1,-1.0
2013,Illinois,Miami FL,59,63,0,110.1,110.9,-0.8000000000000114,94.0,90.0,4.0,66.4,63.2,3.200000000000003
2013,La Salle,Wichita St.,58,72,0,109.8,107.8,2.0,95.5,91.6,3.9000000000000057,66.6,64.8,1.7999999999999972
2013,Arizona,Ohio St.,70,73,0,113.0,113.4,-0.4000000000000057,92.4,89.3,3.1000000000000085,67.0,65.0,2.0
2013,Syracuse,Indiana,61,50,1,113.4,122.5,-9.099999999999994,89.9,89.9,0.0,65.7,68.1,-2.3999999999999915
2013,Marquette,Miami FL,71,61,1,113.3,110.9,2.3999999999999915,94.1,90.0,4.099999999999994,64.9,63.2,1.7000000000000028
2013,Oregon,Louisville,69,77,0,103.8,112.6,-8.799999999999997,89.2,83.5,5.700000000000003,69.2,67.5,1.7000000000000028
2013,Michigan St.,Duke,61,71,0,110.4,118.0,-7.599999999999994,89.1,91.3,-2.200000000000003,64.6,68.1,-3.5
2013,Michigan,Kansas,87,85,1,120.4,112.3,8.100000000000009,95.0,86.0,9.0,64.8,67.7,-2.9000000000000057
2013,Florida Gulf Coast,Florida,50,62,0,101.9,117.6,-15.699999999999989,97.4,85.6,11.800000000000011,68.9,62.7,6.200000000000003
2013,Syracuse,Marquette,55,39,1,113.4,113.3,0.10000000000000853,89.9,94.1,-4.199999999999989,65.7,64.9,0.7999999999999972
2013,Ohio St.,Wichita St.,66,70,0,113.4,107.8,5.6000000000000085,89.3,91.6,-2.299999999999997,65.0,64.8,0.20000000000000284
2013,Michigan,Florida,79,59,1,120.4,117.6,2.8000000000000114,95.0,85.6,9.400000000000006,64.8,62.7,2.0999999999999943
2013,Duke,Louisville,63,85,0,118.0,112.6,5.400000000000006,91.3,83.5,7.799999999999997,68.1,67.5,0.5999999999999943
